Gender_Male,Customer Type_disloyal Customer,Type of Travel_Personal Travel,Class_Business,Class_Eco,Class_Eco Plus,satisfaction_satisfied,Age,Flight Distance,Inflight entertainment,Baggage handling,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes
1.0,0.0,0.0,1.0,0.0,0.0,1.0,51,3480,4,4,5,0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,75,399,3,3,3,8,30.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,51,190,5,5,5,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,60,2454,4,4,4,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,39,1943,5,5,2,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,44,1510,4,4,4,21,20.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,36,761,5,5,5,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,37,1481,3,3,3,7,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,45,2803,3,3,3,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,28,1609,4,4,4,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,16,926,1,4,1,0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,70,280,2,3,2,0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,63,213,5,4,5,0,5.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,22,2027,4,4,4,7,2.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,47,3447,2,2,5,1,8.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,31,666,4,2,4,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,26,3382,4,4,4,24,5.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,35,3299,5,5,3,9,4.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,16,312,5,4,5,10,7.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,39,2887,5,5,5,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,48,1616,3,3,4,0,11.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,33,2399,2,2,4,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,42,3612,4,4,5,13,17.0
0.0,0.0,0.0,0.0,1.0,0.0,1.0,37,448,4,2,4,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,23,674,4,1,4,30,59.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,52,937,4,4,3,6,0.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,28,3852,2,3,2,70,65.0
1.0,0.0,0.0,0.0,1.0,0.0,1.0,63,134,5,2,5,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,45,541,4,4,5,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,45,1242,3,5,5,126,134.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,47,1504,4,4,5,50,25.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,34,2228,5,5,3,4,0.0
1.0,0.0,1.0,0.0,0.0,1.0,0.0,43,216,3,4,3,0,0.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,53,1012,5,1,2,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,1.0,63,227,4,5,2,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,40,1698,5,5,3,8,8.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,16,935,2,4,2,24,11.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,22,404,3,4,3,7,8.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,15,135,2,5,2,5,11.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,7,936,3,3,3,18,22.0
1.0,0.0,1.0,0.0,0.0,1.0,0.0,67,1514,2,3,2,0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,55,937,1,2,1,30,20.0
1.0,0.0,0.0,0.0,0.0,1.0,1.0,38,1024,4,2,4,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,29,3198,1,4,1,0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,33,259,1,4,1,41,42.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,45,546,5,5,4,0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,37,163,3,4,3,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,44,1508,2,2,2,1,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,60,495,3,3,4,44,39.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,23,2454,5,3,5,9,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,51,833,1,1,4,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,38,2004,4,4,4,0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,1.0,17,846,4,5,4,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,47,2133,3,3,4,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,36,1522,5,3,5,44,36.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,41,1481,4,4,3,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,60,954,5,5,5,0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,26,813,5,5,5,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,46,1516,4,4,3,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,35,451,4,4,4,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,17,1076,3,4,3,0,0.0
1.0,0.0,1.0,0.0,0.0,1.0,0.0,8,606,5,3,5,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,52,711,5,5,1,0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,54,338,2,4,2,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,16,370,1,4,1,54,72.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,53,647,3,3,4,21,8.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,54,371,4,4,4,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,30,1627,4,5,4,88,117.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,49,1703,2,2,3,54,53.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,60,834,4,4,4,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,24,2333,4,4,4,17,6.0
1.0,0.0,0.0,0.0,1.0,0.0,1.0,51,731,5,1,5,0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,1.0,52,1134,2,4,5,293,284.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,29,2153,5,4,5,10,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,42,1891,5,5,3,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,43,1609,5,5,4,11,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,61,2260,3,3,2,50,81.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,53,1569,4,4,5,11,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,46,2302,4,5,4,221,212.0
1.0,0.0,1.0,0.0,1.0,0.0,1.0,65,899,5,4,5,43,32.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,58,587,4,4,5,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,39,3570,2,5,5,0,19.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,25,2220,5,4,5,6,1.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,58,2214,5,5,3,86,81.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,58,1897,5,5,3,46,40.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,46,3007,5,5,4,8,12.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,55,1440,5,5,4,0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,1.0,40,860,3,3,3,0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,1.0,35,907,3,5,3,98,79.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,61,370,2,3,2,0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,64,390,3,4,3,43,40.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,50,1647,3,3,5,0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,33,1089,1,4,1,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,41,2691,5,5,1,13,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,51,1444,5,5,5,0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,55,371,1,1,1,27,22.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,60,3123,2,2,4,3,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,36,431,1,3,1,7,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,41,3195,2,2,4,0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,9,1325,3,3,3,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,36,300,3,3,1,0,9.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,43,1617,4,4,3,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,68,255,2,2,3,5,8.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,51,1123,5,5,3,0,22.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,56,3352,5,5,3,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,43,2104,5,5,3,0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,39,414,1,3,1,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,57,416,4,4,3,42,44.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,58,528,3,3,3,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,56,821,2,2,1,0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,62,1014,5,4,5,33,27.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,38,100,4,4,4,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,50,3129,4,4,5,80,83.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,8,201,5,2,5,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,66,845,2,2,5,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,55,2996,3,3,2,1,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,60,611,1,1,3,10,0.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,45,295,3,3,3,31,39.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,49,2538,3,3,5,0,4.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,37,599,5,5,3,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,50,1617,5,5,4,6,14.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,35,250,1,4,1,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,49,264,5,5,4,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,41,1896,1,1,4,0,9.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,37,760,1,5,1,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,72,361,2,2,4,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,51,3049,1,1,1,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,64,576,3,4,1,248,270.0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,24,237,2,4,2,16,12.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,43,2173,4,4,1,0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,1.0,46,1096,5,3,5,0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,12,587,3,5,3,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,56,3080,4,4,5,0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,20,1258,2,3,2,0,10.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,35,261,2,2,4,44,58.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,47,341,5,5,4,2,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,45,693,5,4,5,0,0.0
1.0,0.0,0.0,0.0,0.0,1.0,1.0,30,1048,5,2,5,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,31,1747,2,3,2,24,17.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,42,3234,3,3,3,50,48.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,29,1236,4,3,4,12,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,17,368,4,3,4,0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,1.0,52,1530,3,2,3,25,18.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,35,314,5,5,4,10,26.0
1.0,0.0,1.0,0.0,0.0,1.0,0.0,57,403,5,4,5,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,44,1592,4,4,4,0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,39,580,2,4,2,46,42.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,47,177,4,5,4,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,44,3464,5,5,3,8,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,52,990,5,5,5,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,49,212,5,3,4,0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,1.0,8,325,2,1,2,3,11.0
1.0,0.0,1.0,0.0,0.0,1.0,1.0,61,550,3,3,3,0,11.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,44,616,4,4,4,3,5.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,16,342,3,3,3,4,0.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,39,189,4,2,4,58,60.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,29,1587,3,2,3,11,3.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,22,3010,4,5,4,0,3.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,44,1755,2,2,1,94,85.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,55,1730,5,5,3,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,64,280,2,1,3,20,28.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,53,153,2,1,4,35,29.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,36,374,5,5,5,0,16.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,24,500,1,4,1,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,21,591,3,4,3,0,0.0
1.0,0.0,1.0,0.0,0.0,1.0,0.0,18,948,3,4,3,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,38,239,2,1,2,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,28,3830,3,5,3,2,4.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,44,919,4,4,3,18,22.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,41,414,2,2,5,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,49,3375,4,4,4,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,36,425,5,5,3,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,60,3921,2,2,5,67,60.0
1.0,0.0,0.0,0.0,1.0,0.0,1.0,32,1874,4,5,4,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,50,213,5,5,3,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,17,473,4,5,4,0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,59,1814,3,4,3,31,31.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,16,102,3,2,3,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,56,3294,4,4,5,0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,1.0,52,667,4,1,4,0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,55,655,3,2,3,27,50.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,67,507,5,3,5,0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,63,2182,3,2,3,1,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,15,1086,1,5,1,3,4.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,30,2681,5,3,5,1,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,51,1400,5,5,5,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,36,2649,4,4,4,2,4.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,34,2699,2,2,4,24,21.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,46,1857,4,4,5,2,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,51,3898,5,5,3,2,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,27,733,4,4,4,0,2.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,30,1024,4,3,4,0,1.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,61,2475,3,3,4,0,14.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,57,2704,3,4,3,10,12.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,53,680,1,2,1,0,6.0
0.0,0.0,0.0,0.0,1.0,0.0,1.0,42,1121,5,5,5,58,46.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,36,273,2,4,2,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,19,1532,4,3,4,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,28,1496,2,5,2,0,0.0
0.0,0.0,1.0,0.0,0.0,1.0,1.0,55,160,3,3,5,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,48,607,5,5,3,6,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,42,1136,3,3,3,5,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,23,277,2,4,2,9,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,8,500,3,3,3,45,29.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,30,1556,4,4,4,0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,1.0,60,537,3,3,5,72,52.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,33,363,2,4,2,2,3.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,26,1121,5,2,5,19,1.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,46,351,2,4,3,23,28.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,47,1917,3,3,3,0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,1.0,23,780,4,1,4,0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,1.0,38,237,4,4,4,0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,1.0,10,852,2,4,2,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,1.0,46,247,5,5,4,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,31,1968,5,1,5,0,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,54,781,2,2,3,11,31.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,44,805,1,1,1,15,16.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,61,323,4,3,4,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,30,416,1,3,1,52,51.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,49,2434,1,4,3,24,12.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,51,2500,5,5,3,11,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,55,3997,2,2,2,0,0.0
1.0,0.0,0.0,0.0,0.0,1.0,1.0,11,744,2,5,2,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,59,1514,5,5,5,104,91.0
1.0,0.0,1.0,0.0,1.0,0.0,1.0,63,416,4,2,4,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,53,788,5,5,3,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,65,1024,3,3,1,8,0.0
0.0,0.0,0.0,0.0,1.0,0.0,1.0,41,236,5,1,5,0,4.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,54,588,5,5,4,1,14.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,20,846,2,4,2,1,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,12,442,2,2,2,0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,19,2079,2,2,2,313,296.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,59,967,2,2,4,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,21,1303,4,3,4,31,63.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,50,3056,5,5,4,0,10.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,60,1703,3,3,4,26,25.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,48,2728,3,3,5,12,4.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,28,2253,5,4,5,4,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,40,3415,4,4,5,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,57,135,5,4,3,33,30.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,44,213,5,5,3,0,5.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,33,158,2,4,2,92,84.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,21,337,5,2,5,0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,59,1067,4,4,4,24,27.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,58,1744,2,2,5,4,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,42,1754,2,2,4,0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,45,631,2,3,2,68,47.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,66,2614,5,5,3,0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,23,147,2,2,2,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,54,1855,4,4,4,1,0.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,40,1622,1,1,4,19,29.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,60,1158,4,4,3,0,0.0
1.0,0.0,1.0,1.0,0.0,0.0,1.0,60,925,4,4,4,80,69.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,53,3361,5,5,5,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,40,2546,4,4,5,34,32.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,26,109,5,5,5,7,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,37,1565,4,5,4,2,0.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,38,1592,4,4,4,26,21.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,56,501,5,5,5,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,30,2329,3,4,3,6,29.0
1.0,0.0,0.0,0.0,1.0,0.0,1.0,36,102,4,4,4,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,46,3726,5,5,5,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,41,151,4,4,5,24,50.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,68,432,4,2,4,0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,21,956,4,5,4,20,15.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,29,1576,4,1,4,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,47,2615,2,4,4,214,190.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,52,612,3,3,1,29,43.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,28,1085,4,5,4,17,51.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,32,896,4,5,4,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,53,300,5,4,1,214,228.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,42,296,5,5,3,8,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,54,1014,4,4,3,6,12.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,30,2585,5,5,4,0,33.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,40,3080,5,5,3,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,51,1587,3,3,4,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,25,583,4,5,4,7,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,35,2288,3,4,3,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,46,3848,5,5,4,30,26.0
1.0,0.0,1.0,0.0,0.0,1.0,0.0,47,397,5,4,5,4,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,51,270,2,2,4,0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,31,1091,3,4,3,84,78.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,29,2172,3,4,3,0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,27,977,1,4,1,56,48.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,57,2399,4,3,3,334,326.0
1.0,0.0,1.0,0.0,1.0,0.0,1.0,40,1814,5,3,5,0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,46,774,3,4,3,0,5.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,41,2153,2,2,2,0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,1.0,27,237,5,2,5,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,8,993,4,5,4,0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,12,293,2,5,2,9,8.0
1.0,0.0,1.0,0.0,0.0,1.0,0.0,55,308,5,5,5,71,71.0
0.0,0.0,0.0,0.0,1.0,0.0,1.0,42,680,5,5,1,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,30,3239,3,3,3,0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,39,645,3,5,3,21,74.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,60,628,3,3,4,7,6.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,58,2931,5,5,5,31,27.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,54,3703,2,2,4,1,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,67,1067,1,1,4,26,13.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,7,2248,3,3,3,43,29.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,56,3373,5,5,3,21,42.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,51,163,5,5,5,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,46,3064,4,4,3,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,8,925,3,5,3,0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,46,370,2,3,2,4,32.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,63,271,3,3,3,20,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,58,3749,3,2,4,212,217.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,56,3293,5,5,3,0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,62,542,1,5,1,0,1.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,27,862,2,5,2,46,38.0
1.0,0.0,0.0,0.0,1.0,0.0,1.0,50,1028,1,3,1,66,53.0
